Class,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
ABP,0.083333333,0.166666667,0,0,0,0.166666667,0,0.027777778,0.083333333,0.027777778,0,0.083333333,0.055555556,0.027777778,0.027777778,0.083333333,0.055555556,0.027777778,0,0.083333333
ABP,0.098039216,0.156862745,0.019607843,0.019607843,0,0.058823529,0.019607843,0.058823529,0.019607843,0.019607843,0,0.058823529,0.098039216,0.039215686,0.098039216,0.117647059,0.019607843,0.019607843,0,0.078431373
ABP,0.153846154,0.153846154,0.025641026,0,0.025641026,0.051282051,0.051282051,0.051282051,0.025641026,0.051282051,0,0.076923077,0,0,0.102564103,0.051282051,0.051282051,0.051282051,0.025641026,0.051282051
ABP,0,0.146341463,0,0,0.024390244,0.170731707,0.024390244,0.073170732,0.097560976,0.024390244,0,0.048780488,0.048780488,0.048780488,0.073170732,0.073170732,0.048780488,0.073170732,0.024390244,0
ABP,0.119047619,0.142857143,0.047619048,0,0.023809524,0.095238095,0.023809524,0.023809524,0.071428571,0.047619048,0,0,0.047619048,0.023809524,0.071428571,0.142857143,0.047619048,0.047619048,0.023809524,0
ABP,0.046511628,0.139534884,0,0,0,0.069767442,0.023255814,0.046511628,0.139534884,0.069767442,0.023255814,0.023255814,0.046511628,0.023255814,0,0.093023256,0.069767442,0.023255814,0.069767442,0.093023256
ABP,0.11627907,0.139534884,0.046511628,0,0.023255814,0.069767442,0.023255814,0.023255814,0.023255814,0.046511628,0,0.046511628,0.023255814,0.023255814,0.11627907,0.093023256,0.046511628,0.069767442,0.023255814,0.046511628
ABP,0.03125,0.1875,0,0.03125,0.0625,0.0625,0.03125,0.03125,0,0.03125,0.03125,0.03125,0,0,0.09375,0.09375,0.125,0.03125,0.03125,0.09375
ABP,0.024390244,0.146341463,0.024390244,0,0.024390244,0.146341463,0.024390244,0.073170732,0.12195122,0.048780488,0,0.024390244,0.12195122,0.024390244,0.048780488,0,0.073170732,0.048780488,0,0.024390244
ABP,0.078947368,0.157894737,0,0.052631579,0.105263158,0.157894737,0.052631579,0.026315789,0.052631579,0.052631579,0,0.052631579,0.052631579,0.026315789,0.052631579,0.026315789,0.052631579,0,0,0
ABP,0,0.157894737,0,0.052631579,0.131578947,0.105263158,0.026315789,0,0.052631579,0.078947368,0.026315789,0,0.078947368,0.026315789,0.026315789,0.078947368,0.052631579,0.078947368,0.026315789,0
ABP,0.153846154,0.153846154,0.025641026,0,0.025641026,0.051282051,0.051282051,0.025641026,0.051282051,0.051282051,0,0.076923077,0,0,0.102564103,0.051282051,0.051282051,0.051282051,0.025641026,0.051282051
ABP,0.051282051,0.128205128,0,0,0.025641026,0.128205128,0,0.076923077,0.051282051,0.025641026,0,0.076923077,0.025641026,0.025641026,0.076923077,0.153846154,0.102564103,0.025641026,0,0.025641026
ABP,0.088888889,0,0,0,0.022222222,0.088888889,0.022222222,0.022222222,0.111111111,0.088888889,0,0.066666667,0.133333333,0,0.088888889,0.111111111,0.066666667,0.044444444,0,0.044444444
ABP,0.045454545,0.136363636,0.045454545,0.045454545,0.022727273,0.159090909,0,0.022727273,0.045454545,0.068181818,0,0.090909091,0,0,0.022727273,0.068181818,0.045454545,0.068181818,0.045454545,0.068181818
ABP,0.057142857,0.171428571,0.057142857,0.028571429,0.028571429,0.114285714,0.028571429,0,0,0.057142857,0.028571429,0.114285714,0,0,0.114285714,0.085714286,0.028571429,0.057142857,0,0.028571429
ABP,0.020408163,0.163265306,0.040816327,0.081632653,0.020408163,0.163265306,0.040816327,0.020408163,0.040816327,0.020408163,0,0.06122449,0.020408163,0.06122449,0.081632653,0.040816327,0.040816327,0.020408163,0,0.06122449
ABP,0.088888889,0.177777778,0.022222222,0,0.044444444,0.111111111,0,0.022222222,0,0.022222222,0,0.066666667,0.044444444,0,0,0.088888889,0.177777778,0.022222222,0.022222222,0.088888889
ABP,0.117647059,0.088235294,0,0.029411765,0.058823529,0.029411765,0,0.088235294,0.088235294,0.058823529,0.029411765,0,0.029411765,0.029411765,0.176470588,0.029411765,0.058823529,0.029411765,0.058823529,0
ABP,0.027027027,0.162162162,0,0,0.027027027,0.135135135,0.027027027,0,0.054054054,0.054054054,0.027027027,0.027027027,0.081081081,0.027027027,0.108108108,0.027027027,0.054054054,0,0.027027027,0.135135135
ABP,0.027027027,0.162162162,0,0,0.027027027,0.135135135,0.054054054,0,0.054054054,0.054054054,0.027027027,0.027027027,0.081081081,0.027027027,0.108108108,0.027027027,0.054054054,0,0.027027027,0.108108108
ABP,0,0.176470588,0,0.088235294,0.029411765,0.088235294,0.029411765,0.088235294,0.117647059,0,0,0,0.088235294,0,0.088235294,0.029411765,0.029411765,0.058823529,0.029411765,0.058823529
ABP,0.166666667,0.2,0,0.033333333,0.033333333,0.1,0,0.1,0,0.033333333,0,0,0.033333333,0,0.133333333,0,0.033333333,0,0.033333333,0.1
ABP,0.166666667,0.2,0,0.033333333,0.033333333,0.1,0,0.1,0,0.033333333,0,0,0.033333333,0.033333333,0.133333333,0,0.033333333,0,0.033333333,0.066666667
ABP,0.078947368,0.157894737,0,0.026315789,0.105263158,0.157894737,0.052631579,0.026315789,0.052631579,0.052631579,0,0.052631579,0.052631579,0.026315789,0.078947368,0.026315789,0.052631579,0,0,0
ABP,0.03125,0.1875,0.03125,0.03125,0.03125,0.125,0,0.0625,0.0625,0.03125,0,0.03125,0.0625,0,0,0.125,0.03125,0.09375,0,0.0625
ABP,0.054054054,0.162162162,0,0,0.081081081,0.162162162,0.054054054,0.027027027,0.027027027,0.027027027,0,0.027027027,0.027027027,0.054054054,0.162162162,0.027027027,0.054054054,0,0,0.054054054
ABP,0.133333333,0.133333333,0.022222222,0.044444444,0,0.088888889,0.022222222,0,0.066666667,0.044444444,0.044444444,0.088888889,0.022222222,0.022222222,0.022222222,0.066666667,0.066666667,0.066666667,0.022222222,0.022222222
ABP,0,0.15,0,0.025,0.025,0.1,0,0.075,0,0,0.05,0.075,0.125,0.05,0.125,0.05,0.025,0.1,0.025,0
ABP,0.022222222,0.133333333,0,0,0.022222222,0.088888889,0.044444444,0.022222222,0.066666667,0.088888889,0,0.066666667,0.133333333,0.022222222,0.044444444,0.066666667,0.066666667,0.044444444,0,0.066666667
ABP,0.02,0.08,0.02,0.02,0.06,0.1,0.02,0.02,0.02,0.1,0,0.02,0.24,0.02,0.08,0.06,0,0.06,0.02,0.04
ABP,0.052631579,0.052631579,0.026315789,0,0.026315789,0.052631579,0,0,0,0,0.026315789,0.052631579,0,0.078947368,0.263157895,0.105263158,0.105263158,0.105263158,0.026315789,0.026315789
ABP,0.047619048,0.142857143,0.023809524,0.047619048,0.023809524,0.142857143,0.023809524,0.095238095,0,0,0,0.071428571,0.023809524,0,0.166666667,0.095238095,0,0.023809524,0.047619048,0.023809524
ABP,0.051282051,0.128205128,0,0.025641026,0,0.076923077,0,0.076923077,0.076923077,0.051282051,0,0.076923077,0.025641026,0,0.076923077,0.153846154,0.153846154,0,0,0.025641026
ABP,0.147058824,0.029411765,0,0.058823529,0,0.147058824,0,0.058823529,0.147058824,0.058823529,0,0.058823529,0,0.029411765,0.176470588,0.058823529,0,0.029411765,0,0
ABP,0.029411765,0.176470588,0.029411765,0,0.029411765,0.117647059,0.029411765,0.029411765,0.029411765,0.029411765,0,0,0.029411765,0,0.147058824,0.117647059,0.058823529,0.088235294,0,0.058823529
ABP,0.025,0.15,0.05,0.025,0.05,0.2,0.05,0.025,0.125,0.025,0,0.075,0.025,0,0.025,0.025,0,0.025,0.025,0.075
ABP,0.153846154,0.153846154,0.025641026,0,0,0.051282051,0.051282051,0.051282051,0.025641026,0.051282051,0,0.076923077,0,0,0.102564103,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051
ABP,0.06,0.12,0.04,0.04,0,0.08,0.06,0.04,0.02,0.02,0.06,0.04,0.02,0.06,0.04,0.06,0.08,0.04,0.04,0.08
ABP,0.11627907,0.139534884,0.023255814,0.023255814,0.046511628,0.139534884,0.023255814,0.023255814,0.046511628,0.093023256,0,0.046511628,0,0,0.046511628,0.069767442,0.069767442,0.069767442,0,0.023255814
ABP,0.184210526,0.105263158,0,0,0,0.078947368,0,0.078947368,0.078947368,0.026315789,0,0,0.052631579,0.026315789,0.052631579,0.131578947,0.157894737,0.026315789,0,0
ABP,0.179487179,0.153846154,0.025641026,0,0.025641026,0.051282051,0.051282051,0.025641026,0.051282051,0.051282051,0,0.076923077,0,0,0.102564103,0.051282051,0.025641026,0.051282051,0.025641026,0.051282051
ABP,0.071428571,0.142857143,0.023809524,0.023809524,0.047619048,0.238095238,0.047619048,0,0,0.047619048,0,0,0.071428571,0.023809524,0.047619048,0.047619048,0.071428571,0,0.023809524,0.071428571
ABP,0.139534884,0.11627907,0.023255814,0.046511628,0.023255814,0.162790698,0,0,0.046511628,0,0,0.093023256,0,0,0.046511628,0.069767442,0.046511628,0.069767442,0.046511628,0.069767442
ABP,0.093023256,0.11627907,0.046511628,0.046511628,0.023255814,0.139534884,0,0.023255814,0.069767442,0.023255814,0,0.069767442,0,0,0.046511628,0.069767442,0.046511628,0.069767442,0.046511628,0.069767442
ABP,0,0.166666667,0,0,0.055555556,0.111111111,0.027777778,0.111111111,0.027777778,0.027777778,0,0.055555556,0.083333333,0.027777778,0.194444444,0,0.055555556,0.055555556,0,0
ABP,0.111111111,0.166666667,0.055555556,0,0,0.138888889,0.027777778,0.055555556,0,0.055555556,0,0.027777778,0.027777778,0.027777778,0.111111111,0.055555556,0.055555556,0.027777778,0.027777778,0.027777778
ABP,0.083333333,0.166666667,0,0.027777778,0.027777778,0.138888889,0,0.027777778,0.027777778,0.055555556,0,0.055555556,0,0,0.027777778,0.166666667,0.083333333,0.111111111,0,0
ABP,0.137931034,0.172413793,0,0,0,0.103448276,0.068965517,0.034482759,0.034482759,0.034482759,0,0.103448276,0,0,0.103448276,0.068965517,0.034482759,0.103448276,0,0
ABP,0.043478261,0.130434783,0.02173913,0.065217391,0.02173913,0.152173913,0.043478261,0,0.065217391,0.043478261,0,0.02173913,0.130434783,0.02173913,0.065217391,0.065217391,0.065217391,0.043478261,0,0
ABP,0.065217391,0.086956522,0,0.043478261,0.02173913,0.065217391,0.043478261,0.02173913,0.02173913,0.043478261,0.043478261,0.086956522,0.043478261,0.02173913,0.065217391,0.108695652,0.108695652,0.02173913,0.02173913,0.065217391
ABP,0.035714286,0.214285714,0.035714286,0.035714286,0,0.071428571,0.071428571,0.071428571,0.035714286,0.071428571,0,0.035714286,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0,0.071428571
ABP,0.125,0.15,0.05,0,0.025,0.1,0.05,0.025,0.1,0.05,0,0.1,0,0,0.025,0.025,0.05,0.05,0.05,0.025
ABP,0.024390244,0.097560976,0.024390244,0.024390244,0.024390244,0.12195122,0.048780488,0.073170732,0.073170732,0.024390244,0.048780488,0.024390244,0.073170732,0.048780488,0.024390244,0.073170732,0.048780488,0.048780488,0.024390244,0.048780488
ABP,0.068965517,0.068965517,0.034482759,0.034482759,0,0.172413793,0.034482759,0.034482759,0.068965517,0.103448276,0.034482759,0,0.103448276,0.034482759,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0
ABP,0.075471698,0.132075472,0,0.018867925,0.037735849,0.150943396,0,0.037735849,0.037735849,0.037735849,0.018867925,0.037735849,0.037735849,0.037735849,0,0.132075472,0.150943396,0.037735849,0,0.018867925
ABP,0.069767442,0.209302326,0.046511628,0,0.023255814,0.093023256,0.023255814,0.023255814,0.093023256,0.069767442,0,0.093023256,0.023255814,0.023255814,0.046511628,0.046511628,0.069767442,0,0.023255814,0.023255814
ABP,0,0.15,0,0,0.025,0.1,0,0.075,0,0,0.05,0.075,0.125,0.075,0.125,0.05,0.025,0.1,0.025,0
ABP,0,0.171428571,0,0,0.028571429,0.142857143,0,0.114285714,0.057142857,0.057142857,0.028571429,0,0.114285714,0.028571429,0.171428571,0.028571429,0.028571429,0.028571429,0,0
ABP,0.078947368,0.157894737,0,0.026315789,0.105263158,0.157894737,0.052631579,0.026315789,0.078947368,0.052631579,0,0.052631579,0.052631579,0.026315789,0.052631579,0.026315789,0.052631579,0,0,0
ABP,0.075,0.15,0.025,0.025,0,0.1,0.025,0,0,0.05,0.025,0.05,0.15,0.05,0.175,0.025,0.025,0.05,0,0
ABP,0,0.054054054,0,0,0,0.135135135,0,0.027027027,0.054054054,0.054054054,0.027027027,0.054054054,0.108108108,0.027027027,0.216216216,0.081081081,0.027027027,0.054054054,0.027027027,0.054054054
ABP,0.179487179,0.153846154,0.025641026,0,0,0.051282051,0.051282051,0.025641026,0.051282051,0.051282051,0,0.076923077,0,0,0.102564103,0.051282051,0.025641026,0.076923077,0.025641026,0.051282051
ABP,0.023809524,0.142857143,0.047619048,0.023809524,0.047619048,0.19047619,0.047619048,0.023809524,0.142857143,0.023809524,0,0.071428571,0.023809524,0,0.047619048,0.023809524,0,0.023809524,0.023809524,0.071428571
ABP,0,0.171428571,0.028571429,0.028571429,0,0.114285714,0.028571429,0,0.057142857,0.114285714,0.057142857,0.028571429,0,0,0.2,0.028571429,0.057142857,0.028571429,0,0.057142857
ABP,0.022727273,0.136363636,0,0,0.022727273,0.136363636,0,0.045454545,0.068181818,0.022727273,0,0.090909091,0.113636364,0.045454545,0.113636364,0.045454545,0.045454545,0.090909091,0,0
ABP,0,0.060606061,0,0,0,0.151515152,0,0.03030303,0.060606061,0.060606061,0.03030303,0.060606061,0.121212121,0.03030303,0.181818182,0.03030303,0.03030303,0.060606061,0.03030303,0.060606061
ABP,0,0.156862745,0.039215686,0.019607843,0.019607843,0.098039216,0,0.039215686,0.078431373,0.039215686,0.058823529,0.078431373,0.137254902,0.019607843,0,0.098039216,0.078431373,0.039215686,0,0
ABP,0.076923077,0.096153846,0.019230769,0.038461538,0.019230769,0.057692308,0.038461538,0.019230769,0.134615385,0.038461538,0.019230769,0.057692308,0.057692308,0.038461538,0.038461538,0.096153846,0.076923077,0.038461538,0,0.038461538
ABP,0,0.146341463,0,0,0.024390244,0.170731707,0.048780488,0.048780488,0.048780488,0.048780488,0.024390244,0.048780488,0.048780488,0.048780488,0.12195122,0.097560976,0.024390244,0.024390244,0,0.024390244
ABP,0.088888889,0.133333333,0.066666667,0,0.044444444,0.066666667,0.044444444,0.022222222,0.088888889,0.066666667,0,0.044444444,0.022222222,0.022222222,0.044444444,0.088888889,0.044444444,0.044444444,0.022222222,0.044444444
ABP,0.069767442,0.139534884,0,0.023255814,0.069767442,0.139534884,0,0,0.023255814,0.139534884,0,0,0.069767442,0.023255814,0.023255814,0.139534884,0,0.069767442,0.023255814,0.046511628
ABP,0.24137931,0,0,0,0.068965517,0.172413793,0.068965517,0,0.172413793,0.034482759,0,0,0,0,0.103448276,0.034482759,0,0.068965517,0.034482759,0
ABP,0.161290323,0.032258065,0,0.064516129,0,0.161290323,0,0.032258065,0.161290323,0.064516129,0,0.064516129,0,0.032258065,0.129032258,0.064516129,0,0.032258065,0,0
ABP,0.11627907,0.139534884,0.023255814,0.023255814,0.046511628,0.139534884,0.023255814,0.023255814,0.046511628,0.093023256,0,0.046511628,0,0,0.069767442,0.069767442,0.046511628,0.069767442,0,0.023255814
ABP,0.026315789,0.157894737,0,0,0.026315789,0.078947368,0.026315789,0.026315789,0.105263158,0.026315789,0.026315789,0.052631579,0.078947368,0.026315789,0.184210526,0.052631579,0.052631579,0.052631579,0,0
ABP,0.166666667,0.2,0,0.033333333,0.033333333,0.1,0,0.1,0,0.033333333,0,0,0.033333333,0.033333333,0.133333333,0,0.033333333,0,0.033333333,0.066666667
ABP,0.026315789,0.157894737,0,0,0.026315789,0.131578947,0.052631579,0,0.052631579,0.078947368,0.026315789,0.026315789,0.078947368,0.026315789,0.105263158,0.026315789,0.052631579,0,0.026315789,0.105263158
ABP,0.02173913,0.130434783,0.043478261,0.043478261,0.02173913,0.086956522,0.043478261,0.02173913,0.065217391,0.086956522,0,0.065217391,0.130434783,0,0.043478261,0.043478261,0.065217391,0.043478261,0,0.043478261
ABP,0.11627907,0.139534884,0.023255814,0,0.069767442,0.11627907,0.023255814,0.046511628,0.023255814,0.046511628,0,0.046511628,0.093023256,0.069767442,0.046511628,0.023255814,0.093023256,0.023255814,0,0
ABP,0.066666667,0.177777778,0,0,0.022222222,0.111111111,0,0.022222222,0.111111111,0.088888889,0,0.044444444,0.044444444,0.022222222,0.111111111,0.111111111,0.022222222,0.022222222,0,0.022222222
ABP,0.026315789,0.157894737,0,0,0.026315789,0.131578947,0,0.078947368,0.026315789,0.026315789,0.026315789,0.026315789,0.131578947,0.026315789,0.131578947,0.052631579,0.026315789,0.078947368,0.026315789,0
ABP,0,0.142857143,0,0.023809524,0.047619048,0.142857143,0.023809524,0.071428571,0.023809524,0,0,0.023809524,0.071428571,0.023809524,0.19047619,0,0.071428571,0.095238095,0.023809524,0.023809524
ABP,0.024390244,0.146341463,0,0.024390244,0.024390244,0.12195122,0,0.048780488,0.170731707,0.048780488,0.024390244,0.048780488,0,0.024390244,0.048780488,0.073170732,0.073170732,0.048780488,0.024390244,0.024390244
ABP,0.09375,0.1875,0,0,0.03125,0.0625,0.0625,0.0625,0.09375,0.0625,0,0.0625,0,0.0625,0.0625,0.09375,0.03125,0,0,0.03125
ABP,0.03030303,0.181818182,0.03030303,0.03030303,0,0.121212121,0.03030303,0,0.060606061,0.121212121,0.060606061,0.03030303,0,0,0.181818182,0,0.03030303,0.03030303,0,0.060606061
ABP,0.162790698,0.139534884,0.023255814,0,0.046511628,0.069767442,0.069767442,0,0.093023256,0.023255814,0,0.046511628,0.023255814,0.023255814,0.093023256,0.046511628,0.069767442,0.046511628,0.023255814,0
ABP,0,0.206896552,0,0.068965517,0.034482759,0.103448276,0,0.034482759,0.034482759,0.034482759,0,0.068965517,0.068965517,0.034482759,0.034482759,0.068965517,0.034482759,0.068965517,0,0.103448276
ABP,0.139534884,0.139534884,0.023255814,0.023255814,0.046511628,0.11627907,0.046511628,0.046511628,0.046511628,0.069767442,0,0.069767442,0,0.023255814,0.046511628,0.046511628,0.023255814,0.093023256,0,0
ABP,0,0.2,0.033333333,0.033333333,0,0.2,0.033333333,0.066666667,0.066666667,0.033333333,0,0.033333333,0.033333333,0,0.066666667,0.033333333,0.1,0.033333333,0,0.033333333
ABP,0.0625,0.0625,0,0.03125,0.0625,0.15625,0.0625,0.0625,0,0.03125,0,0.03125,0.0625,0,0.15625,0.09375,0.03125,0.0625,0.03125,0
ABP,0.055555556,0.166666667,0.027777778,0,0,0.111111111,0.055555556,0.083333333,0.111111111,0.027777778,0,0,0.027777778,0.055555556,0.027777778,0.055555556,0.055555556,0.027777778,0,0.111111111
ABP,0.06122449,0.12244898,0.020408163,0.081632653,0.020408163,0.040816327,0.040816327,0,0.081632653,0.081632653,0.020408163,0,0.102040816,0.06122449,0.040816327,0.040816327,0.06122449,0.020408163,0.020408163,0.081632653
ABP,0.14,0,0,0,0.02,0.18,0.04,0,0.1,0.06,0,0.02,0.04,0.02,0.16,0.06,0.04,0.08,0,0.04
ABP,0,0.181818182,0,0,0.03030303,0.212121212,0.060606061,0.03030303,0.060606061,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.151515152,0.090909091,0,0,0,0.03030303
ABP,0.022222222,0,0,0,0.022222222,0.088888889,0.022222222,0.022222222,0.111111111,0.088888889,0,0.066666667,0.133333333,0,0.088888889,0.177777778,0.066666667,0.044444444,0,0.044444444
ABP,0.058823529,0.078431373,0.078431373,0.019607843,0.058823529,0.098039216,0,0.058823529,0.058823529,0.039215686,0.058823529,0.019607843,0.039215686,0.019607843,0,0.098039216,0.156862745,0.039215686,0.019607843,0
ABP,0,0,0,0,0.041666667,0,0,0.166666667,0.125,0.083333333,0.083333333,0,0,0.166666667,0.041666667,0.041666667,0.083333333,0.083333333,0.041666667,0.041666667
ABP,0.130434783,0,0,0.043478261,0.130434783,0.173913043,0.043478261,0.086956522,0.173913043,0.043478261,0.043478261,0.043478261,0,0,0,0.086956522,0,0,0,0
ABP,0,0,0,0,0.045454545,0.045454545,0,0.227272727,0.272727273,0.045454545,0,0.045454545,0,0,0,0.045454545,0.136363636,0.090909091,0.045454545,0
ABP,0.125,0,0,0,0.041666667,0.083333333,0,0.041666667,0.208333333,0.291666667,0,0.041666667,0,0.083333333,0,0,0.041666667,0,0.041666667,0
ABP,0.047619048,0,0,0,0.047619048,0.047619048,0,0.095238095,0.238095238,0.238095238,0,0,0.047619048,0,0,0.047619048,0.095238095,0,0.047619048,0.047619048
ABP,0.076923077,0,0,0,0.038461538,0.115384615,0,0.076923077,0.230769231,0.230769231,0,0,0.038461538,0,0,0,0.115384615,0.076923077,0,0
ABP,0.115384615,0,0,0,0.076923077,0,0.038461538,0.038461538,0.230769231,0.153846154,0,0,0,0,0,0.115384615,0.115384615,0.076923077,0.038461538,0
ABP,0.1,0,0.05,0.05,0.05,0.15,0,0,0.15,0.3,0,0.05,0,0,0,0.05,0,0.05,0,0
ABP,0.086956522,0,0,0,0.043478261,0.086956522,0,0.043478261,0.217391304,0.086956522,0,0.043478261,0,0.043478261,0,0.086956522,0.130434783,0.043478261,0.086956522,0
ABP,0,0,0,0.043478261,0.086956522,0.173913043,0.086956522,0.130434783,0.130434783,0.043478261,0.043478261,0.043478261,0,0,0,0.130434783,0,0.043478261,0.043478261,0
ABP,0.086956522,0,0,0.043478261,0.086956522,0.130434783,0.043478261,0.043478261,0.173913043,0.086956522,0.043478261,0,0,0.043478261,0,0.130434783,0,0.086956522,0,0
ABP,0,0,0,0,0.136363636,0.136363636,0.181818182,0.136363636,0.090909091,0.045454545,0,0,0,0,0.090909091,0,0.090909091,0.090909091,0,0
ABP,0.038461538,0,0,0,0.038461538,0.038461538,0,0.192307692,0.269230769,0.038461538,0.038461538,0.038461538,0,0.038461538,0,0.038461538,0.115384615,0.076923077,0.038461538,0
ABP,0.055555556,0,0,0,0.055555556,0.111111111,0,0.055555556,0.277777778,0.166666667,0,0,0,0,0,0,0.111111111,0.111111111,0.055555556,0
ABP,0.133333333,0,0,0,0.1,0.1,0.066666667,0.033333333,0.133333333,0.066666667,0,0.033333333,0,0,0.033333333,0.1,0.066666667,0.033333333,0.033333333,0.066666667
ABP,0.115384615,0,0,0.076923077,0,0.230769231,0,0.115384615,0.153846154,0.038461538,0.038461538,0,0,0,0,0,0,0.076923077,0.115384615,0.038461538
ABP,0.068965517,0,0,0,0.034482759,0.103448276,0,0.068965517,0.24137931,0.24137931,0,0,0.034482759,0,0,0,0.103448276,0.068965517,0.034482759,0
ABP,0.05,0,0,0,0.05,0.15,0,0.1,0.25,0.15,0,0,0,0,0,0,0.1,0.1,0.05,0
ABP,0.321428571,0,0.035714286,0,0,0.035714286,0,0,0.142857143,0.214285714,0,0.071428571,0,0,0,0,0.035714286,0.107142857,0.035714286,0
ABP,0,0,0,0,0.136363636,0.136363636,0.181818182,0.090909091,0.045454545,0.045454545,0,0,0,0,0.090909091,0,0.090909091,0.181818182,0,0
